maintenance_id,vehicle_id,maintenance_date,maintenance_type,technician_id,technician_name,depot_location,cost_sar,duration_hours,parts_replaced,mileage_at_service,next_service_due,warranty_expiry,service_notes,quality_rating,maintenance_categories,tools_used,safety_checks,environmental_impact,created_at
MNT17870,ALD1260,2025-06-21T11:34:44,Emergency Repair,TECH2746,Brandy Glass,Yanbu Depot,2990.81,7.71,"['Spark Plugs', 'Tires', 'Engine Oil']",295676,2025-11-18T11:34:44,2026-02-02T11:34:44,Routine maintenance completed successfully,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 16.93860220493005, 'hazardous_waste_kg': 2.790326618778171, 'co2_emissions_kg': 93.05528025541602}",2025-10-04T21:14:50.694593
MNT40168,ALD6631,2025-04-06T12:10:50,Annual Service,TECH7403,Mr. Joshua Anderson,Jeddah Depot,788.68,5.18,['Coolant'],355607,2025-09-01T12:10:50,2025-07-15T12:10:50,Routine maintenance completed successfully,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.27842737058101, 'hazardous_waste_kg': 5.153307387248393, 'co2_emissions_kg': 177.24171621653247}",2025-10-04T21:14:50.694829
MNT24701,ALD6652,2025-05-08T04:15:44,Emergency Repair,TECH3599,Christian Rivera,Yanbu Depot,2740.36,6.9,"['Brake Discs', 'Transmission Fluid', 'Fuel Filter', 'Brake Pads']",380459,2025-10-10T04:15:44,2025-08-22T04:15:44,"Fight player boy author. Sure explain media not serve.
Movement even story ago worry. Idea week fast in cover.",4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 14.331695206886758, 'hazardous_waste_kg': 3.2382585596176328, 'co2_emissions_kg': 133.72122066257012}",2025-10-04T21:14:50.695204
MNT39217,ALD6665,2025-03-17T14:08:10,Transmission Service,TECH7236,Bryan Swanson,Yanbu Depot,1045.37,2.32,"['Timing Belt', 'Battery']",373653,2025-06-30T14:08:10,2025-12-19T14:08:10,Administration check step subject. President bit performance. Window child ready answer.,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 15.955319762454756, 'hazardous_waste_kg': 1.6023226979305871, 'co2_emissions_kg': 161.2096528109234}",2025-10-04T21:14:50.695621
MNT93074,ALD8846,2025-03-02T02:21:04,Warranty Service,TECH4476,Angela David,Jazan Depot,1383.76,5.62,['Fuel Filter'],374749,2025-05-23T02:21:04,2025-11-17T02:21:04,Popular low score trade read. Late over medical answer story east term.,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 9.609231877042799, 'hazardous_waste_kg': 7.045845069714794, 'co2_emissions_kg': 140.84940525562854}",2025-10-04T21:14:50.695965
MNT49024,ALD4481,2025-03-23T05:50:11,Brake Inspection,TECH2062,Jerome Berry,Dammam Depot,896.87,2.77,"['Brake Pads', 'Brake Discs']",108313,2025-06-14T05:50:11,2025-12-06T05:50:11,Cut house evidence including product author. Just set smile daughter. Finish body baby agree. Mrs attorney best score under.,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 6.092495899664618, 'hazardous_waste_kg': 8.268862153296853, 'co2_emissions_kg': 113.71629383014394}",2025-10-04T21:14:50.696334
MNT57529,ALD8471,2025-06-12T05:21:48,Transmission Service,TECH8798,Samantha Alvarado,Riyadh Depot,1705.81,5.87,"['Starter Motor', 'Battery', 'Alternator']",89656,2025-09-15T05:21:48,2026-05-23T05:21:48,Plant until table a already five. Bill matter I cultural property face. Church product rather fire or.,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 10.86266764766696, 'hazardous_waste_kg': 7.546340399116106, 'co2_emissions_kg': 170.41753012752918}",2025-10-04T21:14:50.696708
MNT28990,ALD6580,2025-02-10T09:55:07,Oil Change,TECH5392,Joshua Fowler,Yanbu Depot,612.29,1.07,"['Engine Oil', 'Oil Filter']",249352,2025-06-08T09:55:07,2025-12-27T09:55:07,Reveal whether then. Today after year federal apply hard. Worry inside picture myself. Couple upon let will score carry.,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 7.097200515185969, 'hazardous_waste_kg': 5.2377050458952, 'co2_emissions_kg': 195.60906108770493}",2025-10-04T21:14:50.697858
MNT76568,ALD2639,2025-03-25T06:56:18,Preventive Maintenance,TECH8582,John Frazier,Haditha Depot,844.54,2.75,"['Coolant', 'Starter Motor', 'Transmission Fluid']",487722,2025-08-01T06:56:18,2026-03-09T06:56:18,Yeah others force factor happen skill. Easy threat hit which continue southern science. Decade perhaps worker rise.,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 17.945265658931405, 'hazardous_waste_kg': 3.348693375974702, 'co2_emissions_kg': 186.02112499462032}",2025-10-04T21:14:50.699020
MNT71154,ALD1084,2025-06-07T12:58:48,Electrical Check,TECH9361,Regina Russo,Yanbu Depot,1903.94,5.04,"['Brake Discs', 'Battery']",456139,2025-09-12T12:58:48,2026-01-15T12:58:48,East hair see know discussion affect recently price. Fight enjoy begin and difference.,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 11.601634782839405, 'hazardous_waste_kg': 5.5548059777149, 'co2_emissions_kg': 87.6256965494361}",2025-10-04T21:14:50.699491
MNT90458,ALD3928,2025-05-20T09:15:07,Warranty Service,TECH7601,Joseph Ibarra,Yanbu Depot,1498.2,1.29,"['Spark Plugs', 'Brake Pads']",368801,2025-09-04T09:15:07,2026-02-05T09:15:07,"Before development economy. Military later sign picture.
Plan yet five sit watch recent civil. Ten lose mother their group.",4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 10.059689712675407, 'hazardous_waste_kg': 5.444644302187525, 'co2_emissions_kg': 97.4504821636582}",2025-10-04T21:14:50.699897
MNT81349,ALD9784,2025-06-11T12:00:14,Emergency Repair,TECH3513,Andre Leach,Yanbu Depot,903.27,7.8,"['Oil Filter', 'Alternator', 'Coolant', 'Air Filter']",273893,2025-08-17T12:00:14,2026-04-04T12:00:14,Routine maintenance completed successfully,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 15.509509532270432, 'hazardous_waste_kg': 5.922844853592269, 'co2_emissions_kg': 74.970481729032}",2025-10-04T21:14:50.700139
MNT84012,ALD9667,2025-03-17T03:16:42,Electrical Check,TECH5775,Frank Walker,Jeddah Depot,1551.27,5.81,"['Fuel Filter', 'Brake Discs', 'Starter Motor']",50467,2025-08-14T03:16:42,2025-09-19T03:16:42,Instead discuss account attention. Industry opportunity follow activity board west. Argue during goal truth marriage bill others.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 8.632033299955063, 'hazardous_waste_kg': 4.458077949962486, 'co2_emissions_kg': 158.25564029876398}",2025-10-04T21:14:50.700504
MNT79155,ALD3559,2025-06-04T19:15:15,Engine Repair,TECH7756,Erin Weaver,Yanbu Depot,4340.93,9.2,"['Brake Pads', 'Brake Discs']",356743,2025-07-11T19:15:15,2026-05-28T19:15:15,Routine maintenance completed successfully,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 19.638935747346082, 'hazardous_waste_kg': 2.8929072750412184, 'co2_emissions_kg': 162.4831298293937}",2025-10-04T21:14:50.700741
MNT36623,ALD4270,2025-04-26T09:30:55,Oil Change,TECH2029,Alejandro Fitzpatrick,Riyadh Depot,365.51,2.85,"['Engine Oil', 'Oil Filter']",403534,2025-07-23T09:30:55,2025-09-02T09:30:55,Routine maintenance completed successfully,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 13.682219691093495, 'hazardous_waste_kg': 4.438830336923036, 'co2_emissions_kg': 166.42062672197906}",2025-10-04T21:14:50.700972
MNT42024,ALD6999,2025-02-14T13:14:09,Tire Replacement,TECH8851,Shannon George,Dammam Depot,1365.63,2.21,['Tires'],401563,2025-06-29T13:14:09,2025-10-18T13:14:09,Lead look quality above door nation. Little education high name sea program. Wife play hotel tend option city try.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 9.346477621706779, 'hazardous_waste_kg': 7.865246665888532, 'co2_emissions_kg': 165.45318740588647}",2025-10-04T21:14:50.701348
MNT27460,ALD2627,2025-04-05T17:59:00,Oil Change,TECH9455,Carl Greer,Yanbu Depot,768.27,1.14,"['Engine Oil', 'Oil Filter']",58485,2025-06-30T17:59:00,2026-01-15T17:59:00,Nothing even born. Mouth letter event either. Recent reduce operation car per.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 15.429635511593691, 'hazardous_waste_kg': 9.750247077938907, 'co2_emissions_kg': 129.6986447209802}",2025-10-04T21:14:50.701700
MNT57998,ALD2122,2025-04-19T11:12:08,Tire Replacement,TECH2901,Phillip Hughes,Jeddah Depot,1133.02,4.48,['Tires'],245043,2025-06-17T11:12:08,2025-09-30T11:12:08,Week some shoulder gun. Red mission new very. May product table yeah state. Recently learn find president beautiful lose.,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 11.396773259589988, 'hazardous_waste_kg': 3.1944028982761727, 'co2_emissions_kg': 81.4171744601249}",2025-10-04T21:14:50.702073
MNT24897,ALD3044,2025-06-06T20:13:52,Preventive Maintenance,TECH9040,Julia White,Dammam Depot,444.92,3.48,['Starter Motor'],208496,2025-07-31T20:13:52,2026-01-29T20:13:52,Routine maintenance completed successfully,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 12.900338632379267, 'hazardous_waste_kg': 7.8248337356642335, 'co2_emissions_kg': 85.07133564869929}",2025-10-04T21:14:50.702304
MNT22056,ALD4267,2025-04-28T09:40:57,Transmission Service,TECH9417,Anthony Willis,Jeddah Depot,1004.56,3.39,"['Transmission Fluid', 'Coolant', 'Alternator']",339793,2025-07-19T09:40:57,2026-01-31T09:40:57,They finish car wait. Follow then media opportunity paper. Purpose beautiful bit something section.,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 9.052300729409367, 'hazardous_waste_kg': 3.664048005389613, 'co2_emissions_kg': 170.71243520132668}",2025-10-04T21:14:50.702666
MNT36979,ALD2338,2025-06-09T00:31:39,Electrical Check,TECH9575,Loretta Thomas,Jeddah Depot,411.66,1.97,"['Transmission Fluid', 'Coolant']",111455,2025-07-25T00:31:39,2026-03-07T00:31:39,World hand threat they decision big painting growth. Line phone family establish whatever.,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 15.822312554299824, 'hazardous_waste_kg': 7.674546664152783, 'co2_emissions_kg': 119.25744903989278}",2025-10-04T21:14:50.702996
MNT99872,ALD7457,2025-03-06T16:57:26,Routine Service,TECH4061,Donald Davis,Jazan Depot,238.19,0.83,"['Engine Oil', 'Spark Plugs']",484687,2025-07-15T16:57:26,2026-02-16T16:57:26,Leader purpose wish always feeling power paper always. Economy technology style Democrat partner range so do.,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 19.710157593219574, 'hazardous_waste_kg': 5.6023571323227594, 'co2_emissions_kg': 124.88665610060067}",2025-10-04T21:14:50.703318
MNT82784,ALD4603,2025-02-15T10:06:16,Engine Repair,TECH1441,Michelle Daniels,Jazan Depot,3990.85,6.92,"['Alternator', 'Battery', 'Oil Filter', 'Timing Belt', 'Engine Oil']",111359,2025-04-21T10:06:16,2026-02-08T10:06:16,Wonder year author condition. Manage talk billion win today. Trade hit get security stop voice bring and.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 8.410355172826343, 'hazardous_waste_kg': 3.9883286161876104, 'co2_emissions_kg': 190.30331123777736}",2025-10-04T21:14:50.703677
MNT73377,ALD4790,2025-05-01T05:05:59,Brake Inspection,TECH3568,Erin Sherman,Yanbu Depot,1013.17,1.11,"['Brake Pads', 'Brake Discs']",356352,2025-08-09T05:05:59,2025-09-30T05:05:59,Routine maintenance completed successfully,5.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 18.871525329232753, 'hazardous_waste_kg': 8.059501600047456, 'co2_emissions_kg': 169.10196313434335}",2025-10-04T21:14:50.703913
MNT79623,ALD7888,2025-06-03T06:36:55,Annual Service,TECH1367,Michelle Hopkins,Yanbu Depot,978.0,5.17,['Battery'],379117,2025-11-24T06:36:55,2025-12-29T06:36:55,Heart protect standard adult imagine feel phone with. Writer process movie wait administration deal benefit.,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 15.482510500361997, 'hazardous_waste_kg': 2.879957869171919, 'co2_emissions_kg': 192.27814455767373}",2025-10-04T21:14:50.704236
MNT73838,ALD2414,2025-04-02T02:12:39,Warranty Service,TECH9534,Jamie Stewart,Jeddah Depot,1685.9,3.63,"['Transmission Fluid', 'Alternator', 'Battery']",346236,2025-05-26T02:12:39,2026-02-12T02:12:39,"Answer success tree rule official I. Hour every how than develop everything.
Game teacher magazine society.",4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.89673941784425, 'hazardous_waste_kg': 7.388413038392553, 'co2_emissions_kg': 108.33063541300601}",2025-10-04T21:14:50.704604
MNT71735,ALD8401,2025-02-13T07:22:42,Preventive Maintenance,TECH2953,Sean Lowe,Yanbu Depot,1451.61,2.77,"['Brake Pads', 'Brake Discs', 'Tires']",73026,2025-07-02T07:22:42,2026-01-07T07:22:42,Routine maintenance completed successfully,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 17.99646500789043, 'hazardous_waste_kg': 1.57438839402006, 'co2_emissions_kg': 76.61088963173798}",2025-10-04T21:14:50.704833
MNT79333,ALD6765,2025-03-18T02:18:59,Transmission Service,TECH4618,Brett Bradley,Riyadh Depot,1718.12,3.22,['Fuel Pump'],144289,2025-08-05T02:18:59,2025-12-07T02:18:59,Customer say note project police. Difference police necessary I none own guess.,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 18.418116759143913, 'hazardous_waste_kg': 3.5125435350558925, 'co2_emissions_kg': 82.58006006686443}",2025-10-04T21:14:50.705295
