vehicle_id,license_plate,vehicle_type,make,model,year,capacity_liters,fuel_type,driver_id,driver_name,driver_nationality,driver_phone,driver_email,driver_license,status,depot_assigned,gps_enabled,insurance_expiry,last_maintenance,mileage,fuel_efficiency,max_speed,weight_capacity,dimensions,safety_features,created_at,updated_at
ALD8838,C3307,2-Axle Fuel Tanker,Iveco,Last,2022,43323.27703986087,Diesel,DRV3945,Jagdish Sapkota,Indian,+966537901527,drv3945@aldrees.com,caAq-466824,Repair,Jeddah Depot,True,2026-06-26,2025-10-03,483214,11.911958509748152,102,49199.72418946601,"{'length': 15.721663083357466, 'width': 2.548062366372096, 'height': 3.355345959969076}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.786753,2025-10-04T21:14:32.786754
ALD7419,E9559,Petrochemical Tanker,Volvo,Field,2021,26531.241055076298,Gasoline,DRV6760,Ram Bhattarai,Pakistani,+966508216258,drv6760@aldrees.com,JbKR-532094,Inactive,Jeddah Depot,True,2025-01-09,2025-10-03,229517,12.776968498627467,83,24581.97884054921,"{'length': 12.94582908848906, 'width': 2.89004127764079, 'height': 3.1574032522490065}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.786968,2025-10-04T21:14:32.786968
ALD3096,B5368,2-Axle Fuel Tanker,Scania,Environmental,2024,21998.00270011806,LPG,DRV3730,Mahesh Malhotra,Pakistani,+966508328042,drv3730@aldrees.com,uNUE-097594,Retired,Jazan Depot,True,2026-01-24,2025-10-03,102141,14.893163032517919,96,31511.520952533912,"{'length': 10.14854964093977, 'width': 2.8583198626814674, 'height': 3.5985232561550697}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.787181,2025-10-04T21:14:32.787182
ALD5559,C7271,Heavy Fuel Oil / Bitumen Tanker,Iveco,Suffer,2022,27052.362179941167,LPG,DRV3350,Waleed Ahmed,Nepali,+966547728163,drv3350@aldrees.com,eQWD-438381,Repair,Jeddah Depot,False,2025-12-25,2025-10-03,333634,9.906102733121486,105,29616.44416592897,"{'length': 13.015587697434498, 'width': 3.0267271964679674, 'height': 3.5855785277459775}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.787396,2025-10-04T21:14:32.787397
ALD1094,E3562,3-Axle Base Oil Tanker,MAN,Opportunity,2021,35583.386095666254,Diesel,DRV8385,Deepak Malhotra,Indian,+966587416373,drv8385@aldrees.com,geNQ-658013,Maintenance,Jeddah Depot,True,2026-02-18,2025-10-03,360180,10.18675925017996,120,43002.91176761864,"{'length': 17.233510113968073, 'width': 3.290847877588481, 'height': 3.7697847793278583}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.787613,2025-10-04T21:14:32.787613
ALD4399,E8348,3-Axle Fuel Tanker,Scania,Very,2019,29487.82864865157,LPG,DRV5019,Sajid Hussaini,Pakistani,+966508365310,drv5019@aldrees.com,FYpb-279186,Repair,Haditha Depot,True,2026-05-03,2025-10-03,353772,14.255068975401334,118,48180.34395504772,"{'length': 15.610712619512785, 'width': 2.7204986938966016, 'height': 4.154242738018364}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.787826,2025-10-04T21:14:32.787827
ALD2481,E8291,Heavy Fuel Oil / Bitumen Tanker,Scania,Draw,2019,24915.070475929013,Gasoline,DRV5738,Prakash Gupta,Pakistani,+966550143607,drv5738@aldrees.com,HVuL-282082,Active,Dammam Depot,True,2025-11-23,2025-10-03,311826,9.061025420056826,115,44387.95130822859,"{'length': 14.70785904991843, 'width': 2.846975252699595, 'height': 3.0054694989758977}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.788041,2025-10-04T21:14:32.788042
ALD6169,D8940,Curtain-Sided Trailer,Volvo,Professor,2018,44812.92940984646,Electric,DRV5266,Nasir Niazi,Pakistani,+966598244383,drv5266@aldrees.com,EaCm-544449,Active,Riyadh Depot,True,2024-11-13,2025-10-03,154793,14.67307865538787,80,34174.4555289949,"{'length': 13.958554991573926, 'width': 3.382298814881884, 'height': 4.466560807669446}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.788256,2025-10-04T21:14:32.788257
ALD9216,E7325,2-Axle Fuel Tanker,Iveco,Similar,2018,36313.40569839842,Diesel,DRV4581,Abdullah Hussain,Pakistani,+966531674678,drv4581@aldrees.com,HNxw-812143,Inactive,Riyadh Depot,True,2025-11-28,2025-10-03,53007,13.248363037622143,120,26101.306840046404,"{'length': 12.311011810888427, 'width': 2.5125476104881193, 'height': 4.24749668962202}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.788469,2025-10-04T21:14:32.788470
ALD1951,A5676,Grains Dumper,Scania,Issue,2020,23079.303827573647,Electric,DRV2325,Naveen Pandey,Pakistani,+966558939261,drv2325@aldrees.com,tEmo-198770,Repair,Riyadh Depot,True,2024-10-18,2025-10-03,75542,9.171979751012099,102,30979.312149660665,"{'length': 16.33959966262335, 'width': 3.445045477538413, 'height': 3.077164597181595}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.788692,2025-10-04T21:14:32.788692
ALD9662,C8072,2-Axle DOP Tanker,Mercedes,Action,2023,25931.762571316573,CNG,DRV3872,Omar Niazi,Egyptian,+966514693892,drv3872@aldrees.com,ZrfH-677284,Maintenance,Dammam Depot,True,2025-10-25,2025-10-03,76641,9.799024690620694,94,37890.0464775688,"{'length': 11.656310120883237, 'width': 2.9156078853566934, 'height': 3.4305820106129445}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.788907,2025-10-04T21:14:32.788908
ALD3585,B7151,Petrochemical Tanker,MAN,Take,2017,30380.58488381755,Diesel,DRV7570,Rizwan Rashidi,Pakistani,+966512573884,drv7570@aldrees.com,nerD-943717,Active,Dammam Depot,False,2025-08-23,2025-10-03,362806,14.64217013058015,120,42325.183507411864,"{'length': 17.082984814737063, 'width': 3.3551601721949704, 'height': 3.094908522620217}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.789141,2025-10-04T21:14:32.789142
ALD1907,A2564,Grains Dumper,MAN,Feeling,2023,42211.70395824502,LPG,DRV7352,Lakshman Dubey,Indian,+966508430682,drv7352@aldrees.com,JGEx-705325,Active,Haditha Depot,False,2024-10-18,2025-10-03,467702,12.25155977925912,108,43423.965538678254,"{'length': 10.608729612055516, 'width': 2.908986523808547, 'height': 3.11934455233784}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.789359,2025-10-04T21:14:32.789359
ALD6062,D2480,Flat Bed,Volvo,Evening,2021,22475.91034269965,CNG,DRV4204,Liaqat Chishti,Pakistani,+966536228741,drv4204@aldrees.com,WuYa-444836,Active,Dammam Depot,False,2025-04-07,2025-10-03,497927,10.516182661459581,100,38876.97408830363,"{'length': 15.646620717042353, 'width': 2.976749601485742, 'height': 3.1102328687940974}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.789572,2025-10-04T21:14:32.789572
ALD6556,C7611,Cement Bulker,Scania,Partner,2022,44007.00103166375,Diesel,DRV5439,Hari Magar,Pakistani,+966548806033,drv5439@aldrees.com,StOI-065810,Maintenance,Dammam Depot,False,2025-12-14,2025-10-03,141452,13.151599719206327,95,32970.36721586529,"{'length': 13.049161936405849, 'width': 3.370851025794604, 'height': 3.38929249325862}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.789787,2025-10-04T21:14:32.789788
ALD7188,D3689,Grains Dumper,Volvo,Under,2020,32399.21645018299,Diesel,DRV5761,Hakim Chishti,Indian,+966597240562,drv5761@aldrees.com,EpSd-321953,Inactive,Yanbu Depot,True,2025-06-29,2025-10-03,436505,14.958724119436797,80,31740.86397858107,"{'length': 10.082580742999074, 'width': 2.7669839632257007, 'height': 3.933089267634418}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.790000,2025-10-04T21:14:32.790000
ALD4996,D8881,Heavy Material Dumper,Scania,Provide,2020,32378.992388302948,Electric,DRV5431,Omar Rashidi,Pakistani,+966577925399,drv5431@aldrees.com,YzWW-441740,Maintenance,Dammam Depot,True,2026-01-03,2025-10-03,394630,8.720526896809012,94,40885.470741652374,"{'length': 13.362129666567675, 'width': 2.762181682636853, 'height': 3.442802350058531}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.790213,2025-10-04T21:14:32.790214
ALD8989,A4452,Curtain-Sided Trailer,Scania,Record,2019,25124.068805689607,Electric,DRV3027,Amit Malhotra,Pakistani,+966544361923,drv3027@aldrees.com,RCkt-752878,Maintenance,Jeddah Depot,True,2026-04-01,2025-10-03,329546,9.08073260202804,92,22391.412241058504,"{'length': 10.02009721540443, 'width': 2.6671900601129135, 'height': 4.45639643279411}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.790427,2025-10-04T21:14:32.790428
ALD7369,A7489,Heavy Fuel Oil / Bitumen Tanker,Iveco,Spring,2020,29408.85376609046,Electric,DRV7583,Ajay Dubey,Indian,+966527542454,drv7583@aldrees.com,lMZs-281556,Repair,Haditha Depot,False,2025-03-12,2025-10-03,228062,12.751060973599603,95,46428.945142119606,"{'length': 14.44101442763607, 'width': 2.7812981654524815, 'height': 4.315449516011575}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.790642,2025-10-04T21:14:32.790643
ALD1267,B3426,Heavy Fuel Oil / Bitumen Tanker,Volvo,Customer,2019,39721.33937624892,CNG,DRV5785,Mohan Patel,Nepali,+966577195766,drv5785@aldrees.com,VxfN-228410,Inactive,Yanbu Depot,True,2024-10-10,2025-10-03,372858,11.795984342662322,88,24622.019699116565,"{'length': 12.59667202508675, 'width': 2.523853798449449, 'height': 3.356750877528947}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.790861,2025-10-04T21:14:32.790862
ALD4134,C6838,Curtain-Sided Trailer,Scania,Of,2019,40326.932866369774,Gasoline,DRV8566,Sajid Yousuf,Indian,+966544660890,drv8566@aldrees.com,YuEi-467793,Active,Yanbu Depot,False,2026-02-25,2025-10-03,130000,9.60688268473601,101,30553.736320976102,"{'length': 10.494754118168395, 'width': 2.682320918423425, 'height': 4.387199149697992}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.791077,2025-10-04T21:14:32.791077
ALD3284,B6123,Petrochemical Tanker,Volvo,Seek,2016,23880.66749586358,LPG,DRV2274,Zahid Pasha,Indian,+966558999961,drv2274@aldrees.com,lMWk-538524,Repair,Dammam Depot,True,2025-03-07,2025-10-03,183135,14.065817018913013,85,32116.41496257032,"{'length': 15.273132738056326, 'width': 2.9248168903461136, 'height': 4.244543010084032}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.791290,2025-10-04T21:14:32.791291
ALD9643,D1291,Grains Dumper,Volvo,Student,2023,33145.94445920101,Electric,DRV5071,Nasir Chaudhry,Pakistani,+966582138809,drv5071@aldrees.com,tXOT-936995,Active,Yanbu Depot,True,2025-07-10,2025-10-03,366423,12.154519837056242,98,24311.07052497924,"{'length': 12.158562251893125, 'width': 2.846431197305371, 'height': 3.9810344030166753}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.791503,2025-10-04T21:14:32.791503
ALD4006,E5504,Curtain-Sided Trailer,Mercedes,Spend,2015,26993.50099623788,Diesel,DRV2111,Vikram Chopra,Pakistani,+966564093163,drv2111@aldrees.com,DvzP-218881,Maintenance,Riyadh Depot,True,2024-10-07,2025-10-03,239360,14.861311911057122,82,25763.256904358976,"{'length': 10.934601190621226, 'width': 2.7821035520134636, 'height': 4.446470663851228}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.791716,2025-10-04T21:14:32.791717
ALD2655,D2644,2-Axle Fuel Tanker,Scania,Light,2022,41207.033191956245,Electric,DRV9398,Omkar Pandey,Pakistani,+966539606424,drv9398@aldrees.com,GeHw-294880,Inactive,Haditha Depot,True,2026-05-05,2025-10-03,193031,8.561308164198996,119,45236.05071540166,"{'length': 10.509772540706468, 'width': 2.8563421126225044, 'height': 3.011106470607246}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.791928,2025-10-04T21:14:32.791929
ALD1858,C8515,2-Axle Base Oil Carrier,Iveco,Enough,2016,24139.163330510517,CNG,DRV9934,Bikram Lama,Pakistani,+966586551638,drv9934@aldrees.com,EeVN-193568,Maintenance,Dammam Depot,True,2026-06-16,2025-10-03,375739,10.743773681130035,114,42004.33091137282,"{'length': 15.223986614854347, 'width': 2.983241382816358, 'height': 3.9518847734644598}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.792142,2025-10-04T21:14:32.792142
ALD1190,A3177,Heavy Fuel Oil / Bitumen Tanker,MAN,Must,2020,20451.318018296384,Electric,DRV6600,Shahid Khan,Pakistani,+966536002574,drv6600@aldrees.com,Aomo-848606,Retired,Yanbu Depot,False,2025-04-06,2025-10-03,99230,8.116003187130602,118,40102.10900300159,"{'length': 17.399108653278233, 'width': 3.4995271588859707, 'height': 3.5809542725428662}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.792355,2025-10-04T21:14:32.792356
ALD7624,C7576,Heavy Fuel Oil / Bitumen Tanker,Volvo,Ahead,2022,23196.785134237107,CNG,DRV7744,Nadeem Lodhi,Indian,+966516109711,drv7744@aldrees.com,mpDL-556963,Inactive,Yanbu Depot,True,2025-02-02,2025-10-03,178288,10.20671756364327,107,24415.02272290668,"{'length': 15.435983005727074, 'width': 3.129551592853769, 'height': 3.500386390423678}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.792569,2025-10-04T21:14:32.792570
ALD8966,B6771,Heavy Material Dumper,Mercedes,Capital,2021,23396.41193632528,LPG,DRV4224,Hakim Chaudhry,Pakistani,+966513001129,drv4224@aldrees.com,gJiO-534757,Maintenance,Riyadh Depot,True,2026-02-19,2025-10-03,369145,10.355890363458489,85,43894.904739685495,"{'length': 12.70061021287018, 'width': 3.220177746808676, 'height': 3.4644558824656624}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.792786,2025-10-04T21:14:32.792787
ALD3225,D9485,2-Axle Fuel Tanker,Scania,Issue,2023,40060.73994976385,Diesel,DRV4613,Fahad Farooqi,Pakistani,+966561736875,drv4613@aldrees.com,DGfE-720902,Retired,Jazan Depot,True,2025-03-14,2025-10-03,236376,12.075622036456227,104,41927.7762389661,"{'length': 10.623965728104768, 'width': 3.35067865240188, 'height': 3.870309485159793}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.792998,2025-10-04T21:14:32.792999
ALD7864,C2578,3-Axle Base Oil Tanker,Mercedes,Receive,2021,33547.95619231648,Electric,DRV6488,Vinod Kapoor,Indian,+966501159514,drv6488@aldrees.com,NoAw-808892,Retired,Jazan Depot,True,2025-07-05,2025-10-03,72504,11.02770864575973,91,46319.73389691807,"{'length': 15.456856398854564, 'width': 2.704655477867133, 'height': 4.4007735301537245}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.793213,2025-10-04T21:14:32.793214
ALD4700,B4628,Flat Bed,Iveco,Purpose,2022,36371.59000330437,CNG,DRV6103,Manoj Mehta,Nepali,+966531840052,drv6103@aldrees.com,wtXe-386594,Retired,Dammam Depot,True,2024-10-18,2025-10-03,341246,14.496842779507258,105,38176.941582038206,"{'length': 17.156704676057807, 'width': 2.9135827498479383, 'height': 3.3738113731324297}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.793431,2025-10-04T21:14:32.793432
ALD6318,B7426,2-Axle DOP Tanker,Mercedes,Majority,2021,39335.187876681586,Gasoline,DRV4137,Javed Khan,Nepali,+966557187021,drv4137@aldrees.com,bPkw-102572,Inactive,Dammam Depot,False,2024-12-19,2025-10-03,325924,12.899031184936705,108,20709.498164832487,"{'length': 10.504302091023902, 'width': 2.907606805747882, 'height': 3.6386520216513585}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.793648,2025-10-04T21:14:32.793648
ALD3021,B9760,Heavy Material Dumper,Scania,Off,2024,32528.43932407673,Gasoline,DRV3343,Waqar Usmani,Pakistani,+966537222703,drv3343@aldrees.com,EAUH-696189,Active,Jeddah Depot,False,2025-07-07,2025-10-03,259277,8.853853460081497,84,20054.268832552243,"{'length': 15.192793072003688, 'width': 2.7801684308676498, 'height': 4.189210863915645}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.793861,2025-10-04T21:14:32.793862
ALD1094,A3916,3-Axle Fuel Tanker,Iveco,Red,2022,22243.364303639246,CNG,DRV2656,Kamran Shah,Bangladeshi,+966583199110,drv2656@aldrees.com,pPQg-720318,Inactive,Jeddah Depot,True,2026-07-29,2025-10-03,317775,9.372420975478168,90,33623.348331126566,"{'length': 14.37581945751156, 'width': 3.2850773678679537, 'height': 3.9505007019432163}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.794077,2025-10-04T21:14:32.794078
ALD3925,C8463,Heavy Fuel Oil / Bitumen Tanker,Scania,Key,2015,42292.875820552385,Electric,DRV6657,Rashid Chishti,Pakistani,+966562805943,drv6657@aldrees.com,Ccoo-598118,Repair,Jazan Depot,True,2025-06-02,2025-10-03,212188,14.759218813083397,82,24377.977271062096,"{'length': 11.249687947628757, 'width': 2.856340822862606, 'height': 3.730539563585741}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.794291,2025-10-04T21:14:32.794292
ALD7103,D9462,2-Axle Base Oil Carrier,Mercedes,Rule,2020,39100.840398980305,LPG,DRV9659,Kashif Chishti,Pakistani,+966539843290,drv9659@aldrees.com,FyRW-714299,Repair,Yanbu Depot,True,2025-04-19,2025-10-03,342207,13.445561303575829,119,20805.344850502606,"{'length': 13.105261637357895, 'width': 3.1263513406554635, 'height': 3.271897915649464}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.794506,2025-10-04T21:14:32.794506
ALD2447,E1360,3-Axle Fuel Tanker,Scania,Conference,2019,41843.79813387492,Gasoline,DRV4200,Mohan Yadav,Pakistani,+966567119402,drv4200@aldrees.com,JdlP-918737,Retired,Haditha Depot,False,2026-06-11,2025-10-03,223568,11.561342423130109,108,44080.694740162086,"{'length': 13.935495652842462, 'width': 2.5002527187649912, 'height': 4.072288518136748}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.794726,2025-10-04T21:14:32.794726
ALD2789,B6390,2-Axle DOP Tanker,MAN,His,2017,38200.93288763212,CNG,DRV3531,Prakash Chopra,Indian,+966531476194,drv3531@aldrees.com,cHrl-932498,Repair,Jazan Depot,False,2026-02-19,2025-10-03,403750,8.825546763208248,105,22402.811104433644,"{'length': 12.693530233978052, 'width': 2.7709204379781203, 'height': 4.285118474299674}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.794941,2025-10-04T21:14:32.794941
ALD1939,D9977,2-Axle Base Oil Carrier,MAN,Two,2022,34021.49044653232,Electric,DRV8683,Ravi Patel,Pakistani,+966577621756,drv8683@aldrees.com,pFmn-772890,Repair,Jeddah Depot,True,2025-02-04,2025-10-03,165203,12.055079573570854,94,28318.796266692174,"{'length': 11.81169915998304, 'width': 3.130008325743582, 'height': 3.6455817283091965}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.795154,2025-10-04T21:14:32.795155
ALD2385,B7282,3-Axle Fuel Tanker,Volvo,Thing,2023,44823.69488502102,LPG,DRV8774,Rashid Tariq,Pakistani,+966549423500,drv8774@aldrees.com,liVx-468431,Inactive,Haditha Depot,True,2025-05-23,2025-10-03,166365,14.794637188423645,104,32189.681837878332,"{'length': 16.8724909087319, 'width': 2.5446393651412555, 'height': 4.420956641210016}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.795367,2025-10-04T21:14:32.795368
ALD1170,A2703,3-Axle Base Oil Tanker,Mercedes,Interview,2015,39611.02083178521,LPG,DRV2835,Gamal Fouad,Pakistani,+966550563737,drv2835@aldrees.com,brzi-163955,Retired,Dammam Depot,True,2025-11-07,2025-10-03,152362,8.137704595440198,114,27045.56559795334,"{'length': 12.552482917595555, 'width': 3.1511178384907077, 'height': 4.249448091448215}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.795581,2025-10-04T21:14:32.795582
ALD4818,E9922,Petrochemical Tanker,MAN,Final,2023,39589.91453317474,CNG,DRV6384,Hussain Chaudhry,Pakistani,+966515218091,drv6384@aldrees.com,XRXO-900534,Active,Jeddah Depot,False,2026-07-09,2025-10-03,333210,8.442034477625016,81,30398.90809145292,"{'length': 12.596631894299893, 'width': 3.1285115826198693, 'height': 3.898929149208778}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.795793,2025-10-04T21:14:32.795794
